YEAR,MO,DY,HR,TWL
2021,9,1,10,3696
2021,9,1,11,3600
2021,9,1,12,3502
2021,9,1,13,3400
2021,9,1,14,3324
2021,9,1,15,3301
2021,9,1,16,3330
2021,9,1,17,3413
2021,9,1,18,3529
2021,9,1,19,3608
2021,9,1,20,3703
2021,9,1,21,3781
2021,9,1,22,3789
2021,9,1,23,3740
2021,9,2,0,3641
2021,9,2,1,3547
2021,9,2,2,3471
2021,9,2,3,3415
2021,9,2,4,3392
2021,9,2,5,3430
2021,9,2,6,3515
2021,9,2,7,3595
2021,9,2,8,3657
2021,9,2,9,3718
2021,9,2,10,3731
2021,9,2,11,3681
2021,9,2,12,3583
2021,9,2,13,3473
2021,9,2,14,3369
2021,9,2,15,3293
2021,9,2,16,3272
2021,9,2,17,3302
2021,9,2,18,3405
2021,9,2,19,3574
2021,9,2,20,3605
2021,9,2,21,3673
2021,9,2,22,3757
2021,9,2,23,3760
2021,9,3,0,3711
2021,9,3,1,3625
2021,9,3,2,3525
2021,9,3,3,3425
2021,9,3,4,3349
2021,9,3,5,3341
2021,9,3,6,3389
2021,9,3,7,3491
2021,9,3,8,3588
2021,9,3,9,3662
2021,9,3,10,3722
2021,9,3,11,3729
2021,9,3,12,3653
2021,9,3,13,3542
2021,9,3,14,3425
2021,9,3,15,3307
2021,9,3,16,3211
2021,9,3,17,3185
2021,9,3,18,3221
2021,9,3,19,3314
2021,9,3,20,3433
2021,9,3,21,3548
2021,9,3,22,3655
2021,9,3,23,3740
2021,9,4,0,3767
2021,9,4,1,3672
2021,9,4,2,3545
2021,9,4,3,3441
2021,9,4,4,3330
2021,9,4,5,3263
2021,9,4,6,3268
2021,9,4,7,3343
2021,9,4,8,3461
2021,9,4,9,3567
2021,9,4,10,3661
2021,9,4,11,3725
2021,9,4,12,3724
2021,9,4,13,3625
2021,9,4,14,3501
2021,9,4,15,3390
2021,9,4,16,3281
2021,9,4,17,3203
2021,9,4,18,3177
2021,9,4,19,3214
2021,9,4,20,3322
2021,9,4,21,3485
2021,9,4,22,3624
2021,9,4,23,3746
2021,9,5,0,3809
2021,9,5,1,3810
2021,9,5,2,3675
2021,9,5,3,3555
2021,9,5,4,3432
2021,9,5,5,3316
2021,9,5,6,3252
2021,9,5,7,3273
2021,9,5,8,3367
2021,9,5,9,3509
2021,9,5,10,3630
2021,9,5,11,3735
2021,9,5,12,3804
2021,9,5,13,3795
2021,9,5,14,3672
2021,9,5,15,3527
2021,9,5,16,3403
2021,9,5,17,3283
2021,9,5,18,3207
2021,9,5,19,3197
2021,9,5,20,3323
2021,9,5,21,3407
2021,9,5,22,3559
2021,9,5,23,3706
2021,9,6,0,3834
2021,9,6,1,3885
2021,9,6,2,3815
2021,9,6,3,3661
2021,9,6,4,3519
2021,9,6,5,3384
2021,9,6,6,3269
2021,9,6,7,3234
2021,9,6,8,3276
2021,9,6,9,3395
2021,9,6,10,3550
2021,9,6,11,3679
2021,9,6,12,3790
2021,9,6,13,3846
2021,9,6,14,3812
2021,9,6,15,3669
2021,9,6,16,3514
2021,9,6,17,3376
2021,9,6,18,3258
2021,9,6,19,3193
2021,9,6,20,3206
2021,9,6,21,3321
2021,9,6,22,3506
2021,9,6,23,3657
2021,9,7,0,3799
2021,9,7,1,3911
2021,9,7,2,3954
2021,9,7,3,3832
2021,9,7,4,3665
2021,9,7,5,3503
2021,9,7,6,3369
2021,9,7,7,3272
2021,9,7,8,3262
2021,9,7,9,3351
2021,9,7,10,3511
2021,9,7,11,3662
2021,9,7,12,3801
2021,9,7,13,3918
2021,9,7,14,3983
2021,9,7,15,3920
2021,9,7,16,3733
2021,9,7,17,3569
2021,9,7,18,3433
2021,9,7,19,3316
2021,9,7,20,3260
2021,9,7,21,3298
2021,9,7,22,3441
2021,9,7,23,3629
2021,9,8,0,3767
2021,9,8,1,3918
2021,9,8,2,4015
2021,9,8,3,3995
2021,9,8,4,3833
2021,9,8,5,3656
2021,9,8,6,3487
2021,9,8,7,3334
2021,9,8,8,3248
2021,9,8,9,3251
2021,9,8,10,3368
2021,9,8,11,3547
2021,9,8,12,3708
2021,9,8,13,3851
2021,9,8,14,3963
2021,9,8,15,3996
2021,9,8,16,3902
2021,9,8,17,3711
2021,9,8,18,3556
2021,9,8,19,3416
2021,9,8,20,3296
2021,9,8,21,3270
2021,9,8,22,3354
2021,9,8,23,3521
2021,9,9,0,3699
2021,9,9,1,3857
2021,9,9,2,3994
2021,9,9,3,4056
2021,9,9,4,3995
2021,9,9,5,3784
2021,9,9,6,3612
2021,9,9,7,3463
2021,9,9,8,3331
2021,9,9,9,3275
2021,9,9,10,3310
2021,9,9,11,3443
2021,9,9,12,3616
2021,9,9,13,3774
2021,9,9,14,3936
2021,9,9,15,4044
2021,9,9,16,4045
2021,9,9,17,3907
2021,9,9,18,3724
2021,9,9,19,3565
2021,9,9,20,3413
2021,9,9,21,3305
2021,9,9,22,3291
2021,9,9,23,3403
2021,9,10,0,3556
2021,9,10,1,3732
2021,9,10,2,3882
2021,9,10,3,3996
2021,9,10,4,4023
2021,9,10,5,3902
2021,9,10,6,3709
2021,9,10,7,3542
2021,9,10,8,3380
2021,9,10,9,3268
2021,9,10,10,3235
2021,9,10,11,3297
2021,9,10,12,3440
2021,9,10,13,3623
2021,9,10,14,3789
2021,9,10,15,3945
2021,9,10,16,4037
2021,9,10,17,4033
2021,9,10,18,3881
2021,9,10,19,3699
2021,9,10,20,3552
2021,9,10,21,3405
2021,9,10,22,3331
2021,9,10,23,3357
2021,9,11,0,3472
2021,9,11,1,3635
2021,9,11,2,3784
2021,9,11,3,3899
2021,9,11,4,3991
2021,9,11,5,3986
2021,9,11,6,3844
2021,9,11,7,3669
2021,9,11,8,3515
2021,9,11,9,3364
2021,9,11,10,3262
2021,9,11,11,3235
2021,9,11,12,3298
2021,9,11,13,3443
2021,9,11,14,3609
2021,9,11,15,3762
2021,9,11,16,3903
2021,9,11,17,3983
2021,9,11,18,3966
2021,9,11,19,3805
2021,9,11,20,3635
2021,9,11,21,3502
2021,9,11,22,3381
2021,9,11,23,3312
2021,9,12,0,3322
2021,9,12,1,3427
2021,9,12,2,3588
2021,9,12,3,3739
2021,9,12,4,3860
2021,9,12,5,3926
2021,9,12,6,3901
2021,9,12,7,3758
2021,9,12,8,3615
2021,9,12,9,3478
2021,9,12,10,3336
2021,9,12,11,3260
2021,9,12,12,3247
2021,9,12,13,3302
2021,9,12,14,3470
2021,9,12,15,3640
2021,9,12,16,3775
2021,9,12,17,3890
2021,9,12,18,3967
2021,9,12,19,3938
2021,9,12,20,3787
2021,9,12,21,3638
2021,9,12,22,3506
2021,9,12,23,3391
2021,9,13,0,3350
2021,9,13,1,3370
2021,9,13,2,3467
2021,9,13,3,3611
2021,9,13,4,3732
2021,9,13,5,3823
2021,9,13,6,3865
2021,9,13,7,3839
2021,9,13,8,3724
2021,9,13,9,3573
2021,9,13,10,3429
2021,9,13,11,3304
2021,9,13,12,3212
2021,9,13,13,3190
2021,9,13,14,3258
2021,9,13,15,3402
2021,9,13,16,3554
2021,9,13,17,3704
2021,9,13,18,3837
2021,9,13,19,3870
2021,9,13,20,3834
2021,9,13,21,3722
2021,9,13,22,3584
2021,9,13,23,3468
2021,9,14,0,3371
2021,9,14,1,3306
2021,9,14,2,3326
2021,9,14,3,3429
2021,9,14,4,3573
2021,9,14,5,3696
2021,9,14,6,3813
2021,9,14,7,3871
2021,9,14,8,3865
2021,9,14,9,3755
2021,9,14,10,3616
2021,9,14,11,3488
2021,9,14,12,3364
2021,9,14,13,3276
2021,9,14,14,3262
2021,9,14,15,3322
2021,9,14,16,3460
2021,9,14,17,3613
2021,9,14,18,3747
2021,9,14,19,3862
2021,9,14,20,3930
2021,9,14,21,3917
2021,9,14,22,3799
2021,9,14,23,3662
2021,9,15,0,3547
2021,9,15,1,3447
2021,9,15,2,3388
2021,9,15,3,3398
2021,9,15,4,3487
2021,9,15,5,3611
2021,9,15,6,3704
2021,9,15,7,3808
2021,9,15,8,3887
2021,9,15,9,3896
2021,9,15,10,3810
2021,9,15,11,3662
2021,9,15,12,3533
2021,9,15,13,3405
2021,9,15,14,3321
2021,9,15,15,3297
2021,9,15,16,3340
2021,9,15,17,3454
2021,9,15,18,3609
2021,9,15,19,3731
2021,9,15,20,3843
2021,9,15,21,3929
2021,9,15,22,3946
2021,9,15,23,3820
2021,9,16,0,3681
2021,9,16,1,3561
2021,9,16,2,3444
2021,9,16,3,3383
2021,9,16,4,3391
2021,9,16,5,3468
2021,9,16,6,3605
2021,9,16,7,3717
2021,9,16,8,3821
2021,9,16,9,3900
2021,9,16,10,3922
2021,9,16,11,3835
2021,9,16,12,3684
2021,9,16,13,3554
2021,9,16,14,3427
2021,9,16,15,3323
2021,9,16,16,3301
2021,9,16,17,3325
2021,9,16,18,3425
2021,9,16,19,3607
2021,9,16,20,3684
2021,9,16,21,3807
2021,9,16,22,3885
2021,9,16,23,3900
2021,9,17,0,3815
2021,9,17,1,3650
2021,9,17,2,3509
2021,9,17,3,3393
2021,9,17,4,3320
2021,9,17,5,3328
2021,9,17,6,3403
2021,9,17,7,3546
2021,9,17,8,3663
2021,9,17,9,3765
2021,9,17,10,3856
2021,9,17,11,3879
2021,9,17,12,3807
2021,9,17,13,3638
2021,9,17,14,3499
2021,9,17,15,3356
2021,9,17,16,3256
2021,9,17,17,3207
2021,9,17,18,3256
2021,9,17,19,3374
2021,9,17,20,3553
2021,9,17,21,3663
2021,9,17,22,3792
2021,9,17,23,3878
2021,9,18,0,3863
2021,9,18,1,3731
2021,9,18,2,3589
2021,9,18,3,3450
2021,9,18,4,3322
2021,9,18,5,3262
2021,9,18,6,3269
2021,9,18,7,3356
2021,9,18,8,3503
2021,9,18,9,3626
2021,9,18,10,3744
2021,9,18,11,3836
2021,9,18,12,3871
2021,9,18,13,3795
2021,9,18,14,3629
2021,9,18,15,3479
2021,9,18,16,3342
2021,9,18,17,3242
2021,9,18,18,3217
2021,9,18,19,3271
2021,9,18,20,3401
2021,9,18,21,3568
2021,9,18,22,3721
2021,9,18,23,3862
2021,9,19,0,3940
2021,9,19,1,3912
2021,9,19,2,3764
2021,9,19,3,3602
2021,9,19,4,3469
2021,9,19,5,3338
2021,9,19,6,3270
2021,9,19,7,3276
2021,9,19,8,3382
2021,9,19,9,3551
2021,9,19,10,3697
2021,9,19,11,3832
2021,9,19,12,3924
2021,9,19,13,3948
2021,9,19,14,3855
2021,9,19,15,3671
2021,9,19,16,3516
2021,9,19,17,3379
2021,9,19,18,3289
2021,9,19,19,3271
2021,9,19,20,3349
2021,9,19,21,3515
2021,9,19,22,3680
2021,9,19,23,3831
2021,9,20,0,3961
2021,9,20,1,4015
2021,9,20,2,3949
2021,9,20,3,3784
2021,9,20,4,3626
2021,9,20,5,3482
2021,9,20,6,3351
2021,9,20,7,3303
2021,9,20,8,3346
2021,9,20,9,3483
2021,9,20,10,3648
2021,9,20,11,3808
2021,9,20,12,3953
2021,9,20,13,4036
2021,9,20,14,4023
2021,9,20,15,3860
2021,9,20,16,3691
2021,9,20,17,3543
2021,9,20,18,3403
2021,9,20,19,3311
2021,9,20,20,3302
2021,9,20,21,3409
2021,9,20,22,3568
2021,9,20,23,3717
2021,9,21,0,3856
2021,9,21,1,3958
2021,9,21,2,3979
2021,9,21,3,3867
2021,9,21,4,3691
2021,9,21,5,3540
2021,9,21,6,3394
2021,9,21,7,3292
2021,9,21,8,3276
2021,9,21,9,3355
2021,9,21,10,3517
2021,9,21,11,3699
2021,9,21,12,3849
2021,9,21,13,3981
2021,9,21,14,4043
2021,9,21,15,4003
2021,9,21,16,3833
2021,9,21,17,3655
2021,9,21,18,3522
2021,9,21,19,3387
2021,9,21,20,3326
2021,9,21,21,3349
2021,9,21,22,3463
2021,9,21,23,3637
2021,9,22,0,3778
2021,9,22,1,3914
2021,9,22,2,4004
2021,9,22,3,3982
2021,9,22,4,3835
2021,9,22,5,3660
2021,9,22,6,3512
2021,9,22,7,3379
2021,9,22,8,3311
2021,9,22,9,3314
2021,9,22,10,3413
2021,9,22,11,3572
2021,9,22,12,3693
2021,9,22,13,3860
2021,9,22,14,3979
2021,9,22,15,4000
2021,9,22,16,3916
2021,9,22,17,3744
2021,9,22,18,3605
2021,9,22,19,3473
2021,9,22,20,3361
2021,9,22,21,3328
2021,9,22,22,3406
2021,9,22,23,3542
2021,9,23,0,3712
2021,9,23,1,3854
2021,9,23,2,3965
2021,9,23,3,4024
2021,9,23,4,3958
2021,9,23,5,3783
2021,9,23,6,3635
2021,9,23,7,3502
2021,9,23,8,3394
2021,9,23,9,3352
2021,9,23,10,3415
2021,9,23,11,3529
2021,9,23,12,3686
2021,9,23,13,3822
2021,9,23,14,3962
2021,9,23,15,4061
2021,9,23,16,4059
2021,9,23,17,3909
2021,9,23,18,3744
2021,9,23,19,3614
2021,9,23,20,3483
2021,9,23,21,3404
2021,9,23,22,3426
2021,9,23,23,3523
2021,9,24,0,3659
2021,9,24,1,3755
2021,9,24,2,3891
2021,9,24,3,3975
2021,9,24,4,3981
2021,9,24,5,3851
2021,9,24,6,3697
2021,9,24,7,3560
2021,9,24,8,3429
2021,9,24,9,3346
2021,9,24,10,3336
2021,9,24,11,3415
2021,9,24,12,3559
2021,9,24,13,3700
2021,9,24,14,3839
2021,9,24,15,3949
2021,9,24,16,4004
2021,9,24,17,3961
2021,9,24,18,3811
2021,9,24,19,3669
2021,9,24,20,3548
2021,9,24,21,3447
2021,9,24,22,3410
2021,9,24,23,3466
2021,9,25,0,3565
2021,9,25,1,3698
2021,9,25,2,3801
2021,9,25,3,3912
2021,9,25,4,3955
2021,9,25,5,3917
2021,9,25,6,3771
2021,9,25,7,3626
2021,9,25,8,3507
2021,9,25,9,3409
2021,9,25,10,3347
2021,9,25,11,3363
2021,9,25,12,3457
2021,9,25,13,3582
2021,9,25,14,3712
2021,9,25,15,3831
2021,9,25,16,3918
2021,9,25,17,3942
2021,9,25,18,3861
2021,9,25,19,3717
2021,9,25,20,3592
2021,9,25,21,3499
2021,9,25,22,3432
2021,9,25,23,3437
2021,9,26,0,3492
2021,9,26,1,3588
2021,9,26,2,3696
2021,9,26,3,3794
2021,9,26,4,3879
2021,9,26,5,3904
2021,9,26,6,3836
2021,9,26,7,3702
2021,9,26,8,3583
2021,9,26,9,3464
2021,9,26,10,3395
2021,9,26,11,3365
2021,9,26,12,3417
2021,9,26,13,3517
2021,9,26,14,3628
2021,9,26,15,3745
2021,9,26,16,3856
2021,9,26,17,3907
2021,9,26,18,3905
2021,9,26,19,3817
2021,9,26,20,3690
2021,9,26,21,3584
2021,9,26,22,3506
2021,9,26,23,3462
2021,9,27,0,3475
2021,9,27,1,3538
2021,9,27,2,3650
2021,9,27,3,3754
2021,9,27,4,3852
2021,9,27,5,3906
2021,9,27,6,3885
2021,9,27,7,3791
2021,9,27,8,3684
2021,9,27,9,3578
2021,9,27,10,3479
2021,9,27,11,3420
2021,9,27,12,3413
2021,9,27,13,3470
2021,9,27,14,3569
2021,9,27,15,3673
2021,9,27,16,3777
2021,9,27,17,3864
2021,9,27,18,3912
2021,9,27,19,3880
2021,9,27,20,3787
2021,9,27,21,3688
2021,9,27,22,3606
2021,9,27,23,3542
2021,9,28,0,3518
2021,9,28,1,3545
2021,9,28,2,3614
2021,9,28,3,3714
2021,9,28,4,3803
2021,9,28,5,3879
2021,9,28,6,3912
2021,9,28,7,3891
2021,9,28,8,3797
2021,9,28,9,3692
2021,9,28,10,3593
2021,9,28,11,3509
2021,9,28,12,3462
2021,9,28,13,3460
2021,9,28,14,3530
2021,9,28,15,3628
2021,9,28,16,3723
2021,9,28,17,3819
2021,9,28,18,3902
2021,9,28,19,3930
2021,9,28,20,3890
2021,9,28,21,3796
2021,9,28,22,3704
2021,9,28,23,3637
2021,9,29,0,3580
2021,9,29,1,3565
2021,9,29,2,3597
2021,9,29,3,3664
2021,9,29,4,3765
2021,9,29,5,3842
2021,9,29,6,3905
2021,9,29,7,3934
2021,9,29,8,3902
2021,9,29,9,3812
2021,9,29,10,3710
2021,9,29,11,3614
2021,9,29,12,3535
2021,9,29,13,3488
2021,9,29,14,3497
2021,9,29,15,3563
2021,9,29,16,3662
2021,9,29,17,3739
2021,9,29,18,3841
2021,9,29,19,3917
2021,9,29,20,3939
2021,9,29,21,3904
2021,9,29,22,3824
2021,9,29,23,3752
2021,9,30,0,3669
2021,9,30,1,3599
2021,9,30,2,3579
2021,9,30,3,3606
2021,9,30,4,3691
2021,9,30,5,3776
2021,9,30,6,3844
2021,9,30,7,3902
2021,9,30,8,3945
2021,9,30,9,3911
2021,9,30,10,3826
2021,9,30,11,3717
2021,9,30,12,3622
2021,9,30,13,3547
2021,9,30,14,3500
2021,9,30,15,3512
2021,9,30,16,3568
2021,9,30,17,3657
2021,9,30,18,3747
2021,9,30,19,3839
2021,9,30,20,3899
2021,9,30,21,3925
2021,9,30,22,3886
2021,9,30,23,3787
2021,10,1,0,3703
2021,10,1,1,3617
2021,10,1,2,3542
2021,10,1,3,3510
2021,10,1,4,3543
2021,10,1,5,3624
2021,10,1,6,3705
2021,10,1,7,3781
2021,10,1,8,3852
2021,10,1,9,3891
2021,10,1,10,3845
2021,10,1,11,3767
2021,10,1,12,3662
2021,10,1,13,3558
2021,10,1,14,3449
2021,10,1,15,3426
2021,10,1,16,3436
2021,10,1,17,3483
2021,10,1,18,3584
2021,10,1,19,3711
2021,10,1,20,3770
2021,10,1,21,3858
2021,10,1,22,3887
2021,10,1,23,3850
2021,10,2,0,3760
2021,10,2,1,3647
2021,10,2,2,3545
2021,10,2,3,3472
2021,10,2,4,3449
2021,10,2,5,3487
2021,10,2,6,3572
2021,10,2,7,3671
2021,10,2,8,3740
2021,10,2,9,3839
2021,10,2,10,3882
2021,10,2,11,3840
2021,10,2,12,3749
2021,10,2,13,3624
2021,10,2,14,3508
2021,10,2,15,3411
2021,10,2,16,3345
2021,10,2,17,3349
2021,10,2,18,3415
2021,10,2,19,3532
2021,10,2,20,3641
2021,10,2,21,3755
2021,10,2,22,3844
2021,10,2,23,3874
2021,10,3,0,3826
2021,10,3,1,3692
2021,10,3,2,3577
2021,10,3,3,3464
2021,10,3,4,3383
2021,10,3,5,3356
2021,10,3,6,3404
2021,10,3,7,3503
2021,10,3,8,3626
2021,10,3,9,3750
2021,10,3,10,3863
2021,10,3,11,3900
2021,10,3,12,3871
2021,10,3,13,3748
2021,10,3,14,3617
2021,10,3,15,3496
2021,10,3,16,3393
2021,10,3,17,3329
2021,10,3,18,3342
2021,10,3,19,3431
2021,10,3,20,3580
2021,10,3,21,3707
2021,10,3,22,3840
2021,10,3,23,3939
2021,10,4,0,3964
2021,10,4,1,3870
2021,10,4,2,3711
2021,10,4,3,3574
2021,10,4,4,3441
2021,10,4,5,3355
2021,10,4,6,3334
2021,10,4,7,3397
2021,10,4,8,3545
2021,10,4,9,3687
2021,10,4,10,3808
2021,10,4,11,3911
2021,10,4,12,3958
2021,10,4,13,3890
2021,10,4,14,3745
2021,10,4,15,3595
2021,10,4,16,3456
2021,10,4,17,3342
2021,10,4,18,3286
2021,10,4,19,3311
2021,10,4,20,3428
2021,10,4,21,3604
2021,10,4,22,3742
2021,10,4,23,3882
2021,10,5,0,3981
2021,10,5,1,3963
2021,10,5,2,3832
2021,10,5,3,3664
2021,10,5,4,3515
2021,10,5,5,3369
2021,10,5,6,3285
2021,10,5,7,3287
2021,10,5,8,3380
2021,10,5,9,3555
2021,10,5,10,3716
2021,10,5,11,3860
2021,10,5,12,3987
2021,10,5,13,4030
2021,10,5,14,3939
2021,10,5,15,3764
2021,10,5,16,3594
2021,10,5,17,3447
2021,10,5,18,3338
2021,10,5,19,3288
2021,10,5,20,3344
2021,10,5,21,3487
2021,10,5,22,3671
2021,10,5,23,3827
2021,10,6,0,3965
2021,10,6,1,4029
2021,10,6,2,3959
2021,10,6,3,3789
2021,10,6,4,3614
2021,10,6,5,3454
2021,10,6,6,3310
2021,10,6,7,3238
2021,10,6,8,3265
2021,10,6,9,3396
2021,10,6,10,3595
2021,10,6,11,3767
2021,10,6,12,3930
2021,10,6,13,4042
2021,10,6,14,4061
2021,10,6,15,3929
2021,10,6,16,3728
2021,10,6,17,3563
2021,10,6,18,3413
2021,10,6,19,3301
2021,10,6,20,3276
2021,10,6,21,3377
2021,10,6,22,3554
2021,10,6,23,3726
2021,10,7,0,3880
2021,10,7,1,4002
2021,10,7,2,4042
2021,10,7,3,3950
2021,10,7,4,3750
2021,10,7,5,3582
2021,10,7,6,3418
2021,10,7,7,3290
2021,10,7,8,3241
2021,10,7,9,3295
2021,10,7,10,3439
2021,10,7,11,3639
2021,10,7,12,3815
2021,10,7,13,3986
2021,10,7,14,4093
2021,10,7,15,4093
2021,10,7,16,3922
2021,10,7,17,3712
2021,10,7,18,3549
2021,10,7,19,3386
2021,10,7,20,3310
2021,10,7,21,3318
2021,10,7,22,3430
2021,10,7,23,3624
2021,10,8,0,3786
2021,10,8,1,3946
2021,10,8,2,4054
2021,10,8,3,4065
2021,10,8,4,3921
2021,10,8,5,3718
2021,10,8,6,3554
2021,10,8,7,3387
2021,10,8,8,3268
2021,10,8,9,3233
2021,10,8,10,3318
2021,10,8,11,3496
2021,10,8,12,3694
2021,10,8,13,3873
2021,10,8,14,4036
2021,10,8,15,4128
2021,10,8,16,4094
2021,10,8,17,3898
2021,10,8,18,3707
2021,10,8,19,3555
2021,10,8,20,3419
2021,10,8,21,3338
2021,10,8,22,3375
2021,10,8,23,3503
2021,10,9,0,3697
2021,10,9,1,3842
2021,10,9,2,3970
2021,10,9,3,4088
2021,10,9,4,4061
2021,10,9,5,3854
2021,10,9,6,3666
2021,10,9,7,3514
2021,10,9,8,3381
2021,10,9,9,3285
2021,10,9,10,3266
2021,10,9,11,3341
2021,10,9,12,3545
2021,10,9,13,3736
2021,10,9,14,3906
2021,10,9,15,4052
2021,10,9,16,4114
2021,10,9,17,4059
2021,10,9,18,3878
2021,10,9,19,3715
2021,10,9,20,3583
2021,10,9,21,3444
2021,10,9,22,3370
2021,10,9,23,3404
2021,10,10,0,3562
2021,10,10,1,3759
2021,10,10,2,3904
2021,10,10,3,4016
2021,10,10,4,4091
2021,10,10,5,4034
2021,10,10,6,3866
2021,10,10,7,3682
2021,10,10,8,3523
2021,10,10,9,3378
2021,10,10,10,3296
2021,10,10,11,3293
2021,10,10,12,3394
2021,10,10,13,3578
2021,10,10,14,3742
2021,10,10,15,3916
2021,10,10,16,4053
2021,10,10,17,4113
2021,10,10,18,4041
2021,10,10,19,3862
2021,10,10,20,3701
2021,10,10,21,3572
2021,10,10,22,3468
2021,10,10,23,3436
2021,10,11,0,3493
2021,10,11,1,3627
2021,10,11,2,3777
2021,10,11,3,3918
2021,10,11,4,4038
2021,10,11,5,4103
2021,10,11,6,4047
2021,10,11,7,3874
2021,10,11,8,3716
2021,10,11,9,3565
2021,10,11,10,3439
2021,10,11,11,3369
2021,10,11,12,3386
2021,10,11,13,3484
2021,10,11,14,3641
2021,10,11,15,3795
2021,10,11,16,3945
2021,10,11,17,4078
2021,10,11,18,4106
2021,10,11,19,3998
2021,10,11,20,3854
2021,10,11,21,3718
2021,10,11,22,3604
2021,10,11,23,3511
2021,10,12,0,3489
2021,10,12,1,3532
2021,10,12,2,3656
2021,10,12,3,3799
2021,10,12,4,3936
2021,10,12,5,4020
2021,10,12,6,4062
2021,10,12,7,4004
2021,10,12,8,3853
2021,10,12,9,3718
2021,10,12,10,3569
2021,10,12,11,3451
2021,10,12,12,3382
2021,10,12,13,3398
2021,10,12,14,3488
2021,10,12,15,3647
2021,10,12,16,3774
2021,10,12,17,3915
2021,10,12,18,4019
2021,10,12,19,4064
2021,10,12,20,3991
2021,10,12,21,3851
2021,10,12,22,3724
2021,10,12,23,3600
2021,10,13,0,3508
2021,10,13,1,3479
2021,10,13,2,3521
2021,10,13,3,3635
2021,10,13,4,3764
2021,10,13,5,3881
2021,10,13,6,3977
2021,10,13,7,4024
2021,10,13,8,3981
2021,10,13,9,3865
2021,10,13,10,3724
2021,10,13,11,3605
2021,10,13,12,3493
2021,10,13,13,3425
2021,10,13,14,3415
2021,10,13,15,3482
2021,10,13,16,3623
2021,10,13,17,3759
2021,10,13,18,3892
2021,10,13,19,4001
2021,10,13,20,4056
2021,10,13,21,4002
2021,10,13,22,3869
2021,10,13,23,3740
2021,10,14,0,3631
2021,10,14,1,3526
2021,10,14,2,3487
2021,10,14,3,3518
2021,10,14,4,3625
2021,10,14,5,3750
2021,10,14,6,3848
2021,10,14,7,3949
2021,10,14,8,4007
2021,10,14,9,3991
2021,10,14,10,3863
2021,10,14,11,3739
2021,10,14,12,3603
2021,10,14,13,3484
2021,10,14,14,3410
2021,10,14,15,3395
2021,10,14,16,3459
2021,10,14,17,3587
2021,10,14,18,3719
2021,10,14,19,3841
2021,10,14,20,3954
2021,10,14,21,4010
2021,10,14,22,3990
2021,10,14,23,3876
2021,10,15,0,3729
2021,10,15,1,3607
2021,10,15,2,3500
2021,10,15,3,3444
2021,10,15,4,3478
2021,10,15,5,3579
2021,10,15,6,3713
2021,10,15,7,3814
2021,10,15,8,3922
2021,10,15,9,3995
2021,10,15,10,3994
2021,10,15,11,3901
2021,10,15,12,3767
2021,10,15,13,3637
2021,10,15,14,3516
2021,10,15,15,3435
2021,10,15,16,3423
2021,10,15,17,3475
2021,10,15,18,3602
2021,10,15,19,3733
2021,10,15,20,3868
2021,10,15,21,3985
2021,10,15,22,4040
2021,10,15,23,4011
2021,10,16,0,3878
2021,10,16,1,3734
2021,10,16,2,3609
2021,10,16,3,3493
2021,10,16,4,3438
2021,10,16,5,3464
2021,10,16,6,3574
2021,10,16,7,3728
2021,10,16,8,3854
2021,10,16,9,3982
2021,10,16,10,4046
2021,10,16,11,4047
2021,10,16,12,3940
2021,10,16,13,3787
2021,10,16,14,3645
2021,10,16,15,3523
2021,10,16,16,3425
2021,10,16,17,3405
2021,10,16,18,3488
2021,10,16,19,3617
2021,10,16,20,3752
2021,10,16,21,3874
2021,10,16,22,3990
2021,10,16,23,4039
2021,10,17,0,3974
2021,10,17,1,3834
2021,10,17,2,3694
2021,10,17,3,3554
2021,10,17,4,3436
2021,10,17,5,3388
2021,10,17,6,3423
2021,10,17,7,3528
2021,10,17,8,3687
2021,10,17,9,3818
2021,10,17,10,3937
2021,10,17,11,4020
2021,10,17,12,4026
2021,10,17,13,3916
2021,10,17,14,3755
2021,10,17,15,3619
2021,10,17,16,3481
2021,10,17,17,3400
2021,10,17,18,3392
2021,10,17,19,3476
2021,10,17,20,3623
2021,10,17,21,3762
2021,10,17,22,3908
2021,10,17,23,4031
2021,10,18,0,4061
2021,10,18,1,3977
2021,10,18,2,3806
2021,10,18,3,3656
2021,10,18,4,3521
2021,10,18,5,3409
2021,10,18,6,3373
2021,10,18,7,3432
2021,10,18,8,3554
2021,10,18,9,3713
2021,10,18,10,3870
2021,10,18,11,3999
2021,10,18,12,4073
2021,10,18,13,4064
2021,10,18,14,3924
2021,10,18,15,3757
2021,10,18,16,3604
2021,10,18,17,3472
2021,10,18,18,3402
2021,10,18,19,3417
2021,10,18,20,3511
2021,10,18,21,3671
2021,10,18,22,3814
2021,10,18,23,3957
2021,10,19,0,4046
2021,10,19,1,4043
2021,10,19,2,3924
2021,10,19,3,3748
2021,10,19,4,3596
2021,10,19,5,3456
2021,10,19,6,3358
2021,10,19,7,3348
2021,10,19,8,3438
2021,10,19,9,3594
2021,10,19,10,3760
2021,10,19,11,3913
2021,10,19,12,4031
2021,10,19,13,4089
2021,10,19,14,4024
2021,10,19,15,3861
2021,10,19,16,3702
2021,10,19,17,3556
2021,10,19,18,3441
2021,10,19,19,3395
2021,10,19,20,3441
2021,10,19,21,3555
2021,10,19,22,3711
